origin,destination,year,month,revenue,number_trips,load_factor,distance,rpks,asks,seats,passengers
BME,PER,2020,6,"6,769",68,75.3,"1,677","11,351,613","15,071,199","8,987",6767.211
BME,PER,2020,7,"19,194",160,85,"1,677","32,188,338","37,880,076","22,588",19199.8
BME,PER,2020,8,"24,088",186,78.9,"1,677","40,395,576","51,222,288","30,544",24099.216
BNE,CBR,2014,7,"51,628",537,76.2,956,"49,356,368","64,807,240","67,790",51655.98
BNE,CBR,2014,8,"49,987",535,75,956,"47,787,572","63,741,300","66,675",50006.25
BNE,CBR,2014,9,"49,753",526,76,956,"47,563,868","62,618,956","65,501",49780.76
BNE,CBR,2014,10,"50,294",531,76.7,956,"48,081,064","62,658,152","65,542",50270.714
BNE,CBR,2014,11,"44,738",498,74.2,956,"42,769,528","57,612,384","60,264",44715.888
BNE,CBR,2014,12,"48,458",521,75.3,956,"46,325,848","61,503,304","64,334",48443.502
BNE,CBR,2015,1,"41,307",506,64.6,956,"39,489,492","61,156,276","63,971",41325.266
BNE,CBR,2015,2,"35,707",480,62.7,956,"34,135,892","54,451,848","56,958",35712.666
BNE,CBR,2015,3,"45,507",523,71.6,956,"43,504,692","60,763,360","63,560",45508.96
BNE,CBR,2015,4,"47,339",496,78,956,"45,256,084","58,048,320","60,720",47361.6
BNE,CBR,2015,5,"44,990",501,73.8,956,"43,010,440","58,318,868","61,003",45020.214
BNE,CBR,2015,6,"46,126",490,75.5,956,"44,096,456","58,377,184","61,064",46103.32
BNE,CBR,2015,7,"52,072",507,80.7,956,"49,780,832","61,665,824","64,504",52054.728
BNE,CBR,2015,8,"49,920",504,77.8,956,"47,723,520","61,326,444","64,149",49907.922
BNE,CBR,2015,9,"50,768",499,77.5,956,"48,534,208","62,639,988","65,523",50780.325
BNE,CBR,2015,10,"50,157",507,79.3,956,"47,950,092","60,439,276","63,221",50134.253
BNE,CBR,2015,11,"47,011",488,74.9,956,"44,942,516","60,038,712","62,802",47038.698
BNE,CBR,2015,12,"47,331",485,75.5,956,"45,248,436","59,903,916","62,661",47309.055
BNE,CBR,2016,1,"40,532",466,67.7,956,"38,748,592","57,262,488","59,898",40550.946
BNE,CBR,2016,2,"39,457",472,64.1,956,"37,720,892","58,889,600","61,600",39485.6
BNE,CBR,2016,3,"45,735",497,70.5,956,"43,722,660","62,029,104","64,884",45743.22
BNE,CBR,2016,4,"46,097",486,69.9,956,"44,068,732","63,009,960","65,910",46071.09
BNE,CBR,2016,5,"46,154",512,68.8,956,"44,123,224","64,094,064","67,044",46126.272
BNE,CBR,2016,6,"46,799",462,75.3,956,"44,739,844","59,397,236","62,131",46784.643
BNE,CBR,2016,7,"53,434",501,79.3,956,"51,082,904","64,385,644","67,349",53407.757
BNE,CBR,2016,8,"53,639",525,77.3,956,"51,278,884","66,349,268","69,403",53648.519
BNE,CBR,2016,9,"51,972",504,77.1,956,"49,685,232","64,429,620","67,395",51961.545
BNE,CBR,2016,10,"52,024",510,77.8,956,"49,734,944","63,899,996","66,841",52002.298
BNE,CBR,2016,11,"49,084",497,70.9,956,"46,924,304","66,184,836","69,231",49084.779
BNE,CBR,2016,12,"51,206",493,70.2,956,"48,952,936","69,745,936","72,956",51215.112
BNE,CBR,2017,1,"43,661",491,63.1,956,"41,739,916","66,120,784","69,164",43642.484
BNE,CBR,2017,2,"39,597",462,56.8,956,"37,854,732","66,695,340","69,765",39626.52
BNE,CBR,2017,3,"48,512",508,67.6,956,"46,377,472","68,578,660","71,735",48492.86
BNE,CBR,2017,4,"46,836",488,71.8,956,"44,775,216","62,320,684","65,189",46805.702
BNE,CBR,2017,5,"47,121",522,65.9,956,"45,047,676","68,387,460","71,535",47141.565
BNE,CBR,2017,6,"48,386",503,70.5,956,"46,257,016","65,600,720","68,620",48377.1
BNE,CBR,2017,7,"54,165",519,76.4,956,"51,781,740","67,804,300","70,925",54186.7
BNE,CBR,2017,8,"51,483",525,71.6,956,"49,217,748","68,730,664","71,894",51476.104
BNE,CBR,2017,9,"55,155",520,76.7,956,"52,728,180","68,765,080","71,930",55170.31
BNE,CBR,2017,10,"54,373",527,74.1,956,"51,980,588","70,132,160","73,360",54359.76
BNE,CBR,2017,11,"51,936",511,72,956,"49,650,816","68,961,060","72,135",51937.2
BNE,CBR,2017,12,"53,033",507,75.4,956,"50,699,548","67,250,776","70,346",53040.884
BNE,CBR,2018,1,"47,394",526,65.6,956,"45,308,664","69,069,088","72,248",47394.688
BNE,CBR,2018,2,"43,345",472,65.6,956,"41,437,820","63,182,040","66,090",43355.04
BNE,CBR,2018,3,"52,466",538,69.8,956,"50,157,496","71,808,028","75,113",52428.874
BNE,CBR,2018,4,"52,477",523,73.7,956,"50,168,012","68,058,596","71,191",52467.767
BNE,CBR,2018,5,"52,124",555,68.5,956,"49,830,544","72,725,788","76,073",52110.005
BNE,CBR,2018,6,"50,571",513,71.2,956,"48,345,876","67,896,076","71,021",50566.952
BNE,CBR,2018,7,"61,570",553,81.3,956,"58,860,920","72,393,100","75,725",61564.425
BNE,CBR,2018,8,"58,175",555,76.4,956,"55,615,300","72,748,732","76,097",58138.108
BNE,CBR,2018,9,"57,083",536,77.3,956,"54,571,348","70,590,084","73,839",57077.547
BNE,CBR,2018,10,"60,225",551,78.5,956,"57,575,100","73,384,472","76,762",60258.17
BNE,CBR,2018,11,"55,985",515,80.8,956,"53,521,660","66,229,768","69,278",55976.624
BNE,CBR,2018,12,"51,913",509,75.7,956,"49,628,828","65,545,272","68,562",51901.434
BNE,CBR,2019,1,"48,438",527,68.6,956,"46,306,728","67,519,412","70,627",48450.122
BNE,CBR,2019,2,"43,201",476,67.7,956,"41,300,156","61,049,204","63,859",43232.543
BNE,CBR,2019,3,"51,234",523,72.8,956,"48,979,704","67,288,060","70,385",51240.28
BNE,CBR,2019,4,"54,584",534,74.7,956,"52,182,304","69,830,064","73,044",54563.868
BNE,CBR,2019,5,"52,466",554,69.2,956,"50,157,496","72,509,732","75,847",52486.124
BNE,CBR,2019,6,"52,510",528,72.6,956,"50,199,560","69,142,700","72,325",52507.95
BNE,CBR,2019,7,"62,171",574,78.3,956,"59,435,476","75,915,004","79,409",62177.247
BNE,CBR,2019,8,"60,733",566,77.8,956,"58,060,748","74,595,724","78,029",60706.562
BNE,CBR,2019,9,"60,656",558,77,956,"57,987,136","75,263,012","78,727",60619.79
BNE,CBR,2019,10,"61,444",575,76.2,956,"58,740,464","77,088,016","80,636",61444.632
BNE,CBR,2019,11,"55,726",529,77.1,956,"53,274,056","69,124,536","72,306",55747.926
BNE,CBR,2019,12,"56,950",558,74.9,956,"54,444,200","72,711,448","76,058",56967.442
BNE,CBR,2020,1,"52,607",530,72.3,956,"50,292,292","69,542,308","72,743",52593.189
BNE,CBR,2020,2,"45,616",492,68.7,956,"43,608,896","63,486,048","66,408",45622.296
BNE,CBR,2020,3,"32,315",422,56.6,956,"30,893,140","54,584,732","57,097",32316.902
BNE,CBR,2020,4,0,0,0,956,0,0,0,0
BNE,CBR,2020,5,0,0,0,956,0,0,0,0
BNE,CBR,2020,6,"4,003",78,54.1,956,"3,826,868","7,078,224","7,404",4005.564
BNE,CBR,2020,7,"11,389",134,78.5,956,"10,887,884","13,869,648","14,508",11388.78
BNE,CBR,2020,8,"6,221",110,46.9,956,"5,947,276","12,676,560","13,260",6218.94
BNE,CNS,2014,7,"120,546",886,85.3,"1,391","167,679,486","196,681,836","141,396",120610.788
BNE,CNS,2014,8,"111,704",858,83.7,"1,391","155,380,264","185,662,334","133,474",111717.738
BNE,CNS,2014,9,"106,265",853,79.2,"1,391","147,814,615","186,605,432","134,152",106248.384
BNE,CNS,2014,10,"112,007",849,81.8,"1,391","155,801,737","190,568,391","137,001",112066.818
BNE,CNS,2014,11,"105,991",786,85.7,"1,391","147,433,481","172,098,693","123,723",106030.611
BNE,CNS,2014,12,"114,185",859,82,"1,391","158,831,335","193,755,172","139,292",114219.44
BNE,CNS,2015,1,"101,864",847,73.7,"1,391","141,692,824","192,201,425","138,175",101834.975
BNE,CNS,2015,2,"100,349",753,83.2,"1,391","139,585,459","167,743,472","120,592",100332.544
BNE,CNS,2015,3,"98,368",817,75.8,"1,391","136,829,888","180,465,558","129,738",98341.404
BNE,CNS,2015,4,"104,976",814,81.8,"1,391","146,021,616","178,495,902","128,322",104967.396
BNE,CNS,2015,5,"100,654",772,86.1,"1,391","140,009,714","162,609,291","116,901",100651.761
BNE,CNS,2015,6,"104,963",791,85.4,"1,391","146,003,533","170,882,959","122,849",104913.046
BNE,CNS,2015,7,"120,967",871,88.7,"1,391","168,265,097","189,744,919","136,409",120994.783
BNE,CNS,2015,8,"115,172",862,84.6,"1,391","160,204,252","189,441,681","136,191",115217.586
BNE,CNS,2015,9,"110,667",861,81.4,"1,391","153,937,797","189,217,730","136,030",110728.42
BNE,CNS,2015,10,"115,090",852,84.5,"1,391","160,090,190","189,544,615","136,265",115143.925
BNE,CNS,2015,11,"113,628",802,89,"1,391","158,056,548","177,673,821","127,731",113680.59
BNE,CNS,2015,12,"119,727",900,81.7,"1,391","166,540,257","203,767,590","146,490",119682.33
BNE,CNS,2016,1,"107,590",885,74.1,"1,391","149,657,690","201,895,304","145,144",107551.704
BNE,CNS,2016,2,"104,094",802,81.6,"1,391","144,794,754","177,483,254","127,594",104116.704
BNE,CNS,2016,3,"109,008",814,83.2,"1,391","151,630,128","182,239,083","131,013",109002.816
BNE,CNS,2016,4,"104,613",814,79.3,"1,391","145,516,683","183,577,225","131,975",104656.175
BNE,CNS,2016,5,"104,098",780,83.6,"1,391","144,800,318","173,151,680","124,480",104065.28
BNE,CNS,2016,6,"109,139",794,85.3,"1,391","151,812,349","177,982,623","127,953",109143.909
BNE,CNS,2016,7,"125,486",876,88.3,"1,391","174,551,026","197,602,678","142,058",125437.214
BNE,CNS,2016,8,"117,720",887,83.9,"1,391","163,748,520","195,276,926","140,386",117783.854
BNE,CNS,2016,9,"114,248",899,81.2,"1,391","158,918,968","195,663,624","140,664",114219.168
BNE,CNS,2016,10,"118,114",890,84.1,"1,391","164,296,574","195,397,943","140,473",118137.793
BNE,CNS,2016,11,"112,845",821,86.7,"1,391","156,967,395","181,026,131","130,141",112832.247
BNE,CNS,2016,12,"119,967",911,81.4,"1,391","166,874,097","205,125,206","147,466",120037.324
BNE,CNS,2017,1,"112,125",910,76.2,"1,391","155,965,875","204,680,086","147,146",112125.252
BNE,CNS,2017,2,"93,632",707,84.1,"1,391","130,242,112","154,878,113","111,343",93639.463
BNE,CNS,2017,3,"109,676",832,83.7,"1,391","152,559,316","182,330,889","131,079",109713.123
BNE,CNS,2017,4,"118,045",884,82,"1,391","164,200,595","200,224,713","143,943",118033.26
BNE,CNS,2017,5,"105,548",808,82.3,"1,391","146,817,268","178,416,615","128,265",105562.095
BNE,CNS,2017,6,"112,189",821,85.2,"1,391","156,054,899","183,235,039","131,729",112233.108
BNE,CNS,2017,7,"129,914",904,88.9,"1,391","180,710,374","203,304,387","146,157",129933.573
BNE,CNS,2017,8,"119,658",875,85.7,"1,391","166,444,278","194,321,309","139,699",119722.043
BNE,CNS,2017,9,"117,629",866,84.3,"1,391","163,621,939","194,137,697","139,567",117654.981
BNE,CNS,2017,10,"123,971",893,86.8,"1,391","172,443,661","198,593,070","142,770",123924.36
BNE,CNS,2017,11,"117,890",832,89.7,"1,391","163,984,990","182,826,085","131,435",117897.195
BNE,CNS,2017,12,"117,623",836,87.8,"1,391","163,613,593","186,271,592","133,912",117574.736
BNE,CNS,2018,1,"110,692",875,78.1,"1,391","153,972,572","197,026,804","141,644",110623.964
BNE,CNS,2018,2,"102,253",720,88.4,"1,391","142,233,923","160,958,174","115,714",102291.176
BNE,CNS,2018,3,"106,677",768,88.1,"1,391","148,387,707","168,434,799","121,089",106679.409
BNE,CNS,2018,4,"106,624",838,82.4,"1,391","148,313,984","180,055,213","129,443",106661.032
BNE,CNS,2018,5,"106,162",768,91.2,"1,391","147,671,342","161,912,400","116,400",106156.8
BNE,CNS,2018,6,"103,421",762,89.4,"1,391","143,858,611","160,994,340","115,740",103471.56
BNE,CNS,2018,7,"124,693",891,91.2,"1,391","173,447,963","190,095,451","136,661",124634.832
BNE,CNS,2018,8,"120,957",873,91.8,"1,391","168,251,187","183,368,575","131,825",121015.35
BNE,CNS,2018,9,"106,975",839,83.8,"1,391","148,802,225","177,506,901","127,611",106938.018
BNE,CNS,2018,10,"115,879",900,88.2,"1,391","161,187,689","182,834,431","131,441",115930.962
BNE,CNS,2018,11,"107,184",799,90.9,"1,391","149,092,944","164,030,893","117,923",107192.007
BNE,CNS,2018,12,"108,615",842,85.1,"1,391","151,083,465","177,534,721","127,631",108613.981
BNE,CNS,2019,1,"101,163",869,76.1,"1,391","140,717,733","184,932,059","132,949",101174.189
BNE,CNS,2019,2,"93,158",738,85.4,"1,391","129,582,778","151,799,830","109,130",93197.02
BNE,CNS,2019,3,"99,615",795,83.6,"1,391","138,564,465","165,686,183","119,113",99578.468
BNE,CNS,2019,4,"105,053",896,80.7,"1,391","146,128,723","181,151,321","130,231",105096.417
BNE,CNS,2019,5,"104,658",894,82.7,"1,391","145,579,278","176,097,818","126,598",104696.546
BNE,CNS,2019,6,"103,936",874,84,"1,391","144,574,976","172,120,949","123,739",103940.76
BNE,CNS,2019,7,"119,665",988,84.7,"1,391","166,454,015","196,471,795","141,245",119634.515
BNE,CNS,2019,8,"115,839",932,86.6,"1,391","161,132,049","186,165,876","133,836",115901.976
BNE,CNS,2019,9,"109,987",914,83.1,"1,391","152,991,917","184,000,089","132,279",109923.849
BNE,CNS,2019,10,"118,691",938,87.8,"1,391","165,099,181","187,974,176","135,136",118649.408
BNE,CNS,2019,11,"110,849",855,89.4,"1,391","154,190,959","172,454,789","123,979",110837.226
BNE,CNS,2019,12,"110,089",884,85.3,"1,391","153,133,799","179,430,654","128,994",110031.882
BNE,CNS,2020,1,"109,739",933,81.6,"1,391","152,646,949","187,152,095","134,545",109788.72
BNE,CNS,2020,2,"79,067",785,70.9,"1,391","109,982,197","155,097,891","111,501",79054.209
BNE,CNS,2020,3,"61,085",675,66.2,"1,391","84,969,235","128,257,155","92,205",61039.71
BNE,CNS,2020,4,"3,906",122,47.1,"1,391","5,433,246","11,542,518","8,298",3908.358
BNE,CNS,2020,5,"4,988",119,60.3,"1,391","6,938,308","11,511,916","8,276",4990.428
BNE,CNS,2020,6,"18,143",206,80,"1,391","25,236,913","31,550,662","22,682",18145.6
BNE,CNS,2020,7,"62,555",467,90.8,"1,391","87,014,005","95,825,990","68,890",62552.12
BNE,CNS,2020,8,"69,604",642,78.1,"1,391","96,819,164","123,985,394","89,134",69613.654
BNE,DRW,2014,7,"43,175",275,81.2,"2,852","123,135,100","151,692,176","53,188",43188.656
BNE,DRW,2014,8,"37,672",253,77,"2,852","107,440,544","139,534,100","48,925",37672.25
BNE,DRW,2014,9,"35,144",257,71.2,"2,852","100,230,688","140,686,308","49,329",35122.248
BNE,DRW,2014,10,"33,989",250,71.4,"2,852","96,936,628","135,698,160","47,580",33972.12
BNE,DRW,2014,11,"27,571",215,66.4,"2,852","78,632,492","118,466,376","41,538",27581.232
BNE,DRW,2014,12,"32,096",255,66.7,"2,852","91,537,792","137,226,832","48,116",32093.372
BNE,DRW,2015,1,"29,112",238,70.1,"2,852","83,027,424","118,506,304","41,552",29127.952
BNE,DRW,2015,2,"21,960",204,62.3,"2,852","62,629,920","100,572,928","35,264",21969.472
BNE,DRW,2015,3,"27,560",233,68.6,"2,852","78,601,120","114,559,136","40,168",27555.248
BNE,DRW,2015,4,"33,109",257,74.3,"2,852","94,426,868","127,142,160","44,580",33122.94
BNE,DRW,2015,5,"31,979",226,81.8,"2,852","91,204,108","111,504,644","39,097",31981.346
BNE,DRW,2015,6,"38,444",255,86.9,"2,852","109,642,288","126,166,776","44,238",38442.822
BNE,DRW,2015,7,"43,479",276,90.6,"2,852","124,002,108","136,921,668","48,009",43496.154
BNE,DRW,2015,8,"38,547",272,85.2,"2,852","109,936,044","129,107,188","45,269",38569.188
BNE,DRW,2015,9,"36,563",266,84.9,"2,852","104,277,676","122,755,784","43,042",36542.658
BNE,DRW,2015,10,"33,740",264,79,"2,852","96,226,480","121,791,808","42,704",33736.16
BNE,DRW,2015,11,"29,207",248,72.7,"2,852","83,298,364","114,650,400","40,200",29225.4
BNE,DRW,2015,12,"32,504",293,67.6,"2,852","92,701,408","137,078,528","48,064",32491.264
BNE,DRW,2016,1,"30,495",275,67.2,"2,852","86,971,740","129,472,244","45,397",30506.784
BNE,DRW,2016,2,"24,514",231,65.7,"2,852","69,913,928","106,482,272","37,336",24529.752
BNE,DRW,2016,3,"30,140",247,72.2,"2,852","85,959,280","119,099,520","41,760",30150.72
BNE,DRW,2016,4,"32,428",261,76,"2,852","92,484,656","121,666,320","42,660",32421.6
BNE,DRW,2016,5,"33,372",234,88,"2,852","95,176,944","108,207,732","37,941",33388.08
BNE,DRW,2016,6,"37,809",266,87.8,"2,852","107,831,268","122,875,568","43,084",37827.752
BNE,DRW,2016,7,"42,918",291,89.3,"2,852","122,402,136","137,015,784","48,042",42901.506
BNE,DRW,2016,8,"39,113",280,85.2,"2,852","111,550,276","130,858,316","45,883",39092.316
BNE,DRW,2016,9,"38,177",285,81.6,"2,852","108,880,804","133,507,824","46,812",38198.592
BNE,DRW,2016,10,"35,648",265,81.6,"2,852","101,668,096","124,561,100","43,675",35638.8
BNE,DRW,2016,11,"30,119",250,74.2,"2,852","85,899,388","115,745,568","40,584",30113.328
BNE,DRW,2016,12,"32,955",277,72,"2,852","93,987,660","130,610,192","45,796",32973.12
BNE,DRW,2017,1,"33,046",266,73.5,"2,852","94,247,192","128,154,620","44,935",33027.225
BNE,DRW,2017,2,"24,336",222,68.6,"2,852","69,406,272","101,177,552","35,476",24336.536
BNE,DRW,2017,3,"29,198",245,74.4,"2,852","83,272,696","111,906,776","39,238",29193.072
BNE,DRW,2017,4,"33,119",255,77.9,"2,852","94,455,388","121,309,820","42,535",33134.765
BNE,DRW,2017,5,"32,984",257,78.3,"2,852","94,070,368","120,186,132","42,141",32996.403
BNE,DRW,2017,6,"37,092",255,89.7,"2,852","105,786,384","117,953,016","41,358",37098.126
BNE,DRW,2017,7,"42,135",278,91.4,"2,852","120,169,020","131,505,720","46,110",42144.54
BNE,DRW,2017,8,"41,242",297,85.1,"2,852","117,622,184","138,225,032","48,466",41244.566
BNE,DRW,2017,9,"35,638",254,86.6,"2,852","101,639,576","117,319,872","41,136",35623.776
BNE,DRW,2017,10,"35,080",260,81.8,"2,852","100,048,160","122,327,984","42,892",35085.656
BNE,DRW,2017,11,"30,500",246,77.8,"2,852","86,986,000","111,738,508","39,179",30481.262
BNE,DRW,2017,12,"31,813",249,77,"2,852","90,730,676","117,881,716","41,333",31826.41
BNE,DRW,2018,1,"30,881",234,79.1,"2,852","88,072,612","111,316,412","39,031",30873.521
BNE,DRW,2018,2,"23,252",197,74.6,"2,852","66,314,704","88,891,136","31,168",23251.328
BNE,DRW,2018,3,"27,006",213,79.5,"2,852","77,021,112","96,930,924","33,987",27019.665
BNE,DRW,2018,4,"30,431",232,79.4,"2,852","86,789,212","109,339,976","38,338",30440.372
BNE,DRW,2018,5,"32,526",255,80,"2,852","92,764,152","115,916,688","40,644",32515.2
BNE,DRW,2018,6,"35,407",261,82.3,"2,852","101,380,044","123,146,508","43,005",35393.115
BNE,DRW,2018,7,"41,773",290,87.7,"2,852","119,136,596","135,900,652","47,651",41789.927
BNE,DRW,2018,8,"36,702",268,85.8,"2,852","104,674,104","121,988,596","42,773",36699.234
BNE,DRW,2018,9,"32,210",237,82.5,"2,852","91,862,920","111,399,120","39,060",32224.5
BNE,DRW,2018,10,"31,832",246,79.1,"2,852","90,784,864","114,835,780","40,265",31849.615
BNE,DRW,2018,11,"24,582",202,79,"2,852","70,107,864","88,779,908","31,129",24591.91
BNE,DRW,2018,12,"29,860",248,71.7,"2,852","85,160,720","118,725,908","41,629",29847.993
BNE,DRW,2019,1,"27,813",234,71.6,"2,852","79,322,676","110,714,640","38,820",27795.12
BNE,DRW,2019,2,"20,510",187,70,"2,852","58,494,520","83,603,528","29,314",20519.8
BNE,DRW,2019,3,"23,626",201,72.9,"2,852","67,381,352","92,464,692","32,421",23634.909
BNE,DRW,2019,4,"29,037",214,83.3,"2,852","82,813,524","99,369,384","34,842",29023.386
BNE,DRW,2019,5,"29,165",226,82.9,"2,852","83,178,580","100,307,692","35,171",29156.759
BNE,DRW,2019,6,"32,996",239,83.6,"2,852","94,104,592","112,596,960","39,480",33005.28
BNE,DRW,2019,7,"39,625",285,83.7,"2,852","113,010,500","135,013,680","47,340",39623.58
BNE,DRW,2019,8,"35,716",257,85.2,"2,852","101,862,032","119,547,284","41,917",35713.284
BNE,DRW,2019,9,"32,518",245,81.2,"2,852","92,741,336","114,188,376","40,038",32510.856
BNE,DRW,2019,10,"29,577",237,77.2,"2,852","84,353,604","109,328,568","38,334",29593.848
BNE,DRW,2019,11,"25,708",201,80.1,"2,852","73,319,216","91,549,200","32,100",25712.1
BNE,DRW,2019,12,"28,523",227,76.1,"2,852","81,347,596","106,853,032","37,466",28511.626
BNE,DRW,2020,1,"28,226",230,74.9,"2,852","80,500,552","107,548,920","37,710",28244.79
BNE,DRW,2020,2,"19,858",169,74.9,"2,852","56,635,016","75,583,704","26,502",19849.998
BNE,DRW,2020,3,"15,128",151,65.7,"2,852","43,145,056","65,664,448","23,024",15126.768
BNE,DRW,2020,7,"8,066",112,66.4,"2,852","23,004,232","34,634,688","12,144",8063.616
BNE,DRW,2020,8,"11,060",130,63.8,"2,852","31,543,120","49,476,496","17,348",11068.024
BNE,EMD,2014,7,"22,366",495,62.8,653,"14,604,998","23,249,412","35,604",22359.312
BNE,EMD,2014,8,"21,096",474,62,653,"13,775,688","22,215,060","34,020",21092.4
BNE,EMD,2014,9,"21,403",477,63.5,653,"13,976,159","21,996,958","33,686",21390.61
BNE,EMD,2014,10,"22,318",493,63.5,653,"14,573,654","22,934,666","35,122",22302.47
BNE,EMD,2014,11,"19,523",453,61,653,"12,748,519","20,898,612","32,004",19522.44
BNE,EMD,2014,12,"18,347",454,56.8,653,"11,980,591","21,082,758","32,286",18338.448
BNE,EMD,2015,1,"15,689",434,51.1,653,"10,244,917","20,066,690","30,730",15703.03
BNE,EMD,2015,2,"15,599",419,52.1,653,"10,186,147","19,566,492","29,964",15611.244
BNE,EMD,2015,3,"18,251",472,54.8,653,"11,917,903","21,757,960","33,320",18259.36
BNE,EMD,2015,4,"18,529",459,55.7,653,"12,099,437","21,714,862","33,254",18522.478
BNE,EMD,2015,5,"18,177",486,51.9,653,"11,869,581","22,848,470","34,990",18159.81
BNE,EMD,2015,6,"19,050",480,54.9,653,"12,439,650","22,653,876","34,692",19045.908
BNE,EMD,2015,7,"19,204",500,53.1,653,"12,540,212","23,634,682","36,194",19219.014
BNE,EMD,2015,8,"17,832",472,53,653,"11,644,296","21,966,920","33,640",17829.2
BNE,EMD,2015,9,"17,558",446,54.7,653,"11,465,374","20,946,934","32,078",17546.666
BNE,EMD,2015,10,"18,007",456,55,653,"11,758,571","21,377,914","32,738",18005.9
BNE,EMD,2015,11,"17,901",454,54.5,653,"11,689,353","21,441,908","32,836",17895.62
BNE,EMD,2015,12,"16,588",411,55.9,653,"10,831,964","19,362,756","29,652",16575.468
BNE,EMD,2016,1,"14,698",420,48.3,653,"9,597,794","19,864,260","30,420",14692.86
BNE,EMD,2016,2,"15,143",430,48.5,653,"9,888,379","20,373,600","31,200",15132
BNE,EMD,2016,3,"17,330",458,52.2,653,"11,316,490","21,699,190","33,230",17346.06
BNE,EMD,2016,4,"15,861",422,51.9,653,"10,357,233","19,953,068","30,556",15858.564
BNE,EMD,2016,5,"17,088",429,54.9,653,"11,158,464","20,338,338","31,146",17099.154
BNE,EMD,2016,6,"17,362",406,56.2,653,"11,337,386","20,155,498","30,866",17346.692
BNE,EMD,2016,7,"16,777",401,54.9,653,"10,955,381","19,956,986","30,562",16778.538
BNE,EMD,2016,8,"17,054",435,51.5,653,"11,136,262","21,615,606","33,102",17047.53
BNE,EMD,2016,9,"17,054",416,54.1,653,"11,136,262","20,587,784","31,528",17056.648
BNE,EMD,2016,10,"17,521",404,57.5,653,"11,441,213","19,898,869","30,473",17521.975
BNE,EMD,2016,11,"17,169",389,58.9,653,"11,211,357","19,045,398","29,166",17178.774
